location,region,category,subcategory,index,addr,name,lng,lat,confidence
1,r1,20,g120,14,新天地, 兴业路123弄6号楼1楼01-3单元、04-2b单元和07单元,izzue(新天地店铺),121.481579188,31.2259502343,30
1,r1,20,g120,0,马当路245号新天地时尚L116商铺,ALTER,121.481760107,31.2225553071,80
1,r1,20,g120,1,淮海中路99号连卡佛,VICTORIA BECKHAM(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,2,淮海中路99号连卡佛,马克·雅可布(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,3,淮海中路918号百盛购物中心4F,华歌尔(淮海百盛),121.46540906,31.2235851032,80
1,r1,20,g120,4,淮海中路333号太平洋百货B2楼,Havaianas(淮太店),121.480672169,31.2287822419,80
1,r1,20,g120,5,淮海中路300号K11B2楼B204号铺,ECCO,121.479893518,31.2290377643,80
1,r1,20,g120,6,马当路245号地下一层B108室,SMUDGE,121.481479391,31.2235206185,80
1,r1,20,g120,7,淮海中路918号百盛购物中心6F,Jucy Judy(淮海百盛店),121.46540906,31.2235851032,80
1,r1,20,g120,8,陕西南路76号,陕南鞋店,121.463167792,31.2285880302,80
1,r1,20,g120,9,自忠路338号新天地南里6号楼118-119店铺,Armani Jeans(新天地店),121.482193382,31.2245977537,80
1,r1,20,g120,10,徐家汇路618号日月光中心广场B1楼,Paul Frank(日月光店),121.474508535,31.2133496305,70
1,r1,20,g120,11,徐家汇路618号日月光中心B1楼JIANYOU专柜,JIANYOU女装(日月光Retro店),121.475089042,31.2119882707,70
1,r1,20,g120,12,淮海中路999号环贸广场L2-227,PIERRE BALMAIN(环贸店),121.465422537,31.2212124807,80
1,r1,20,g120,13,牙防所对面,读酥世家,121.446482661,31.2370111812,80
1,r1,20,g120,14,淮海中路918号百盛购物中心4楼,Calvin Klein,121.465856955,31.223622932,80
1,r1,20,g120,0,长乐路139-15号,Jdv,121.47207599,31.2275679396,80
1,r1,20,g120,1,世纪大道8号LG2-08,Moussy,121.50791171,31.2422608917,80
1,r1,20,g120,2,淮海中路918号百盛购物中心3楼,CK JEANS,121.465856955,31.223622932,80
1,r1,20,g120,3,南昌路,adidas originAls,121.472134446,31.2240360527,30
1,r1,20,g120,4,制造局路517-519号,一兰服饰,121.491326881,31.2098796737,80
1,r1,20,g120,5,复兴中路10号线新天地时尚购物广场B107,B.duck(新天地时尚购物广场),121.481579188,31.2259502343,30
1,r1,20,g120,6,淮海中路99号k11购物中心B2,D2C,121.484948401,31.2303096411,80
1,r1,20,g120,7,陕西南路39弄96号,Select18,121.464913,31.2250608657,80
1,r1,20,g120,8,巨鹿路360-5弄（靠近陕西南路）,JOJO买手店,121.464191723,31.2285927726,80
1,r1,20,g120,9,淮海中路222号力宝广场1楼,Zegna(力宝广场店),121.482263247,31.2305271916,80
1,r1,20,g120,10,太仓路181弄,Bottega Veneta,121.481450554,31.2258415079,50
1,r1,20,g120,11,淮海中路333号太平洋百货1楼,STELLA LUNA(淮海路太平洋店),121.480755621,31.2286273841,80
1,r1,20,g120,12,淮海中路755号新华联商厦内,Bean Pole(淮海路店),121.470453854,31.2245441727,80
