location,region,category,subcategory,index,addr,name,lng,lat,confidence
1,r1,50,g157,9,建国东路103号,时尚造型,121.485715517,31.2189848618,80
1,r1,50,g157,10,茂名南路1号4楼,SHANGHAI TATTOO,121.467315042,31.2296927023,80
1,r1,50,g157,11,打浦路462号,alan形象设计公社(打浦路2店),121.479256349,31.2031487909,80
1,r1,50,g157,12,思南路27-2号,NailSalon(思南路),121.472898362,31.2244822369,80
1,r1,50,g157,13,中山南一路206号105室,海丽娜纯植物染发(中山南一路店),121.494509577,31.2063571589,80
1,r1,50,g157,14,新天地时尚,北京无痕接发,121.481760107,31.2225553071,80
1,r1,50,g157,0,自忠路422号对面,派沙龙日系美发(新天地分店),121.479359528,31.2240000991,80
1,r1,50,g157,1,瑞金二路与永嘉路交叉口,SHOU TIME 发艺,121.472320789,31.217701642,75
1,r1,50,g157,2,威海路199号,艺境造型,121.474147654,31.2335197175,80
1,r1,50,g157,3,丽园路518号,风尚造型连锁机构,121.488171,31.2133038642,80
1,r1,50,g157,4,斜土路90号,路易丝烫染美发工作室(斜土路店),121.489647,31.2119138641,80
1,r1,50,g157,5,新乐路44弄1号楼4401,MIU MIU工作室,121.463120537,31.2244251291,80
1,r1,50,g157,6,太仓路90号,双娇发型时尚先锋,121.483099184,31.2278618642,80
1,r1,50,g157,7,瑞金二路与皋兰路交叉口旁,剪美美发店,121.471048407,31.2225960445,75
1,r1,50,g157,8,淮海中路927弄淮海坊93号1楼,美美豆(优娅造型),121.467201498,31.2223796988,70
1,r1,50,g157,9,长乐路339弄16-1临,名艺美发,121.46191007,31.2256305349,80
1,r1,50,g157,10,长乐路161号,悦香美容spa(长乐路店),121.468820688,31.2271365614,80
1,r1,50,g157,11,打浦路,东影造型设计,121.478779478,31.2043563353,30
1,r1,50,g157,12,茂名路长乐路382号,ikawasalon(日系发型屋),121.468137696,31.2272684264,80
1,r1,50,g157,13,南昌路,组合发型,121.472134446,31.2240360527,30
1,r1,50,g157,14,巨鹿路360-3号,荷露造型,121.464332293,31.2286406336,80
1,r1,50,g157,0,淮海中路淮海坊,美发sami(m美发潮店),121.467201498,31.2223796988,70
1,r1,50,g157,1,打浦路8号海华商厦125室,歌薇造型,121.475982621,31.2111711128,80
1,r1,50,g157,2,龙华东路810号海外滩·名品汇1层2-108,尚·会所,121.479035258,31.1987799051,80
1,r1,50,g157,3,长乐路400号锦江迪生3楼,FC日式造型(锦江迪生店),121.466561586,31.2271547558,80
1,r1,50,g157,4,茂名南路长乐400号锦江迪生320-321号店铺,意廊,119.562719835,25.9155384369,14
1,r1,50,g157,5,新天地复兴公园思南公馆对面,D&H SaLong 株式会社,121.475605366,31.2231831836,50
1,r1,50,g157,6,重庆南路217号,安东造型,121.477357094,31.2200071771,80
1,r1,50,g157,7,瑞金二路24号乙,MJ新时尚工作室,121.470258,31.2241338656,80
1,r1,50,g157,8,瞿溪路1035号,瑞豪专业烫染连锁(瞿溪路店),121.482795257,31.2058100799,75
1,r1,50,g157,9,斜土路688号华美达大酒店2楼美发室,J.Queen造型(斜土路店),121.526268919,31.2988483909,50
1,r1,50,g157,10,淮海中路888号,herry发型文化,121.467402799,31.2240904963,80
1,r1,50,g157,11,陕西南路580号,菲林发型屋,121.468278127,31.2132731902,80
