location,region,category,subcategory,index,addr,name,lng,lat,confidence
1,c3580,10,g101,8,中国上海市上海市崇明县凤滨路855号,家常小炒,121.680718,31.3994058926,80
1,c3580,10,g101,9,崇明团城公路7212号,乡村人家,121.437022591,31.6413675957,80
1,c3580,10,g101,10,东门路127号,香瀛小菜,121.504081471,31.2306133421,30
1,c3580,10,g101,11,工农路178号对面,来一餐(堡镇店),121.661129053,31.0290543856,50
1,c3580,10,g101,12,江南大道988号长兴A-015四号门内,船记岛鲜,121.701715421,31.3955054421,50
1,c3580,10,g101,13,陈家镇陈海公路立交桥花漂村418号,和丰农家乐,121.803885305,31.5073618665,80
1,c3580,10,g101,14,陈东路,味统天下,121.351000122,31.4860471723,40
1,c3580,10,g101,0,镇中路与虹富路运南村558号,百草源生态农庄,121.483283789,31.6584984536,30
1,c3580,10,g101,1,崇明东瀛村,崇明东瀛村农家乐,121.535397544,31.6335649308,14
1,c3580,10,g101,2,瀛陈公路,熊顺酒家,121.839804914,31.4723931505,40
1,c3580,10,g101,3,陈家镇北陈公路1395号,鱼羊老镇,121.835718684,31.5276899147,80
1,c3580,10,g101,4,横沙丰乐路2624号,渔花酒家,121.846498,31.3452568835,80
1,c3580,10,g101,5,陈彷公路164号,诚意点心店,121.812466609,31.5059905517,80
1,c3580,10,g101,6,堡镇镇正大街118号,瀛中饭店,121.624745885,31.5420119955,80
1,c3580,10,g101,7,新崇南路388号,上海峰逸餐饮管理有限公司-家宴...,121.400041552,31.6263924627,80
1,c3580,10,g101,8,长兴岛丰福路111号,荣章小菜,121.697283271,31.3958850203,30
1,c3580,10,g101,9,崇明戴家,戴颜艳农家乐,121.535397544,31.6335649308,14
1,c3580,10,g101,10,长兴镇江南大道长兴镇镇,金龙酒家,121.700250283,31.3957009966,25
1,c3580,10,g101,11,前卫村416号,鑫雅农家饭庄,121.521834801,31.7217403829,80
1,c3580,10,g101,12,崇明新建公路665号,悠乐农家土菜馆,121.224877689,31.7694019738,80
1,c3580,10,g101,13,建设镇虹桥村237号森林公园2号门旁,张胖子崇明农户产品销售,121.477776132,31.6857956857,80
1,c3580,10,g101,14,北沿公路1584号,红杉谷农家乐小吃店,121.730130622,31.6000369445,50
1,c3580,10,g101,0,建设公路3533号,顾家娘舅,121.469442149,31.6925227265,80
1,c3580,10,g101,1,崇明区新河镇石路村塔东149号,天雅村农庄,121.554931402,31.5818533504,80
1,c3580,10,g101,2,前哨公路59-61号,东滩特色农家菜,121.88232154,31.5309123906,80
1,c3580,10,g101,3,华西村建桥1002号,胖阿姨农庄,121.193509991,31.7883696123,50
1,c3580,10,g101,4,新河镇新华村144号,小生羊肉馆,121.532943848,31.623791669,80
1,c3580,10,g101,5,宏海公路7288号,舒尔酒楼,121.301281636,31.8236442474,18
1,c3580,10,g101,6,前卫生态村539号,帝乐农庄餐馆,121.522232363,31.7243546588,30
1,c3580,10,g101,7,森林公园北首前卫村201号,三美农家乐,121.552403481,31.3212051377,50
1,c3580,10,g101,8,丰福路599弄185号,红运食府,121.711200889,31.3895284735,80
1,c3580,10,g101,9,前卫村322号,琴乐农家乐,121.515082904,31.7252452068,80
1,c3580,10,g101,10,前卫村506,乐惠灵农家乐,121.518534983,31.7233390214,80
1,c3580,10,g101,11,北门路471号附近,老本帮羊肉馆,121.76171612,31.0572081055,40
1,c3580,10,g101,12,长兴岛凤滨路278号,品味轩酒楼,121.692820997,31.3968219137,80
1,c3580,10,g101,13,三沙洪路118号,荣英海鲜,121.391555262,31.6321063693,80
1,c3580,10,g101,14,长兴岛潘园公路1323号,永安大酒店,121.729331129,31.3946223377,80
1,c3580,10,g101,0,长兴岛前卫酒店内,翠馨庭,121.697283271,31.3958850203,30
1,c3580,10,g101,1,小星公路1212,猛东饭店,121.372097648,31.7472450609,80
1,c3580,10,g101,2,北沿公路1288号,北湖湾度假村(餐饮部),121.842150255,31.5475266618,55
1,c3580,10,g101,3,城桥镇新崇南路89号,乐岛宾馆,121.404768,31.6257009357,80
1,c3580,10,g101,4,城桥镇三沙洪路97号,瀛江阁,121.392531371,31.6348309776,80
1,c3580,10,g101,5,城桥镇八一路38号,鲍鱼佬香辣龙虾,121.402017817,31.6234291658,80
1,c3580,10,g101,6,东旺西路,佳利农家乐,121.890251955,31.5301271179,40
1,c3580,10,g101,7,岛,有哈吃哈,None,None,None
1,c3580,10,g101,8,前卫生态村433号,济平饭庄,121.516798855,31.725310613,30
1,c3580,10,g101,9,前卫村405号,多平饭庄,121.521834801,31.7217403829,80
1,c3580,10,g101,10,前哨公路42弄63号,旺园酒家,121.888094051,31.5304206987,80
1,c3580,10,g101,11,前卫支路190号,延安酒家,121.730823748,31.396399089,80
1,c3580,10,g101,12,长兴乡新兴路,今朝缘饭店,121.700058586,31.3957593523,25
1,c3580,10,g101,13,建设镇效东村红梅1418,外婆农家乐施家娘舅,121.458778644,31.6907819218,30
1,c3580,10,g101,14,堡镇中路102号,饱食捷,121.625549803,31.5407197524,80
1,c3580,10,g101,0,陈家镇先锋村老窑厂,瀛旺农家乐,121.841889887,31.5022256038,80
1,c3580,10,g101,1,城桥镇一江山路东引路68号,新方村大酒店(南门店),121.418379401,31.6391440601,40
1,c3580,10,g101,2,向化镇北港村内,晟槟果蔬专业合作社,121.78281848,31.5948638195,50
1,c3580,10,g101,3,长兴岛凤滨路699号,君临阁,121.684892574,31.3987880074,80
1,c3580,10,g101,4,三沙洪路118号,舟山海鲜城,121.391555262,31.6321063693,80
1,c3580,10,g101,5,新崇南路188号,大食碗土菜馆,121.403170876,31.6260749304,80
1,c3580,10,g101,6,新海瑞华果园北沿公路3172号,瑞鑫农家乐,121.338307723,31.8171552317,80
1,c3580,10,g101,7,中心镇中心村1358号,大指头农庄,121.662250497,31.1094629202,50
1,c3580,10,g101,8,前卫村559号,佳妮农家乐,121.517716837,31.7244400172,80
1,c3580,10,g101,9,前卫村313号,黄家花园饭庄,121.515082904,31.7252452068,80
1,c3580,10,g101,10,东风公路519号,聚福饭庄,121.501090218,31.7122455577,80
1,c3580,10,g101,11,建设镇界东村228号,崇明私房菜农家乐,121.453439303,31.6734666638,30
1,c3580,10,g101,12,竖新镇明强村新生222号,涛涛农家乐(草莓采摘园店),121.580078075,31.5565158199,30
1,c3580,10,g101,13,上海崇明三华公路411号,绿色园农家饭店,121.265823452,31.7578931154,30
1,c3580,10,g101,14,中街山路,高老庄,121.3848492,31.6426033823,30
1,c3580,10,g101,0,城桥镇北门路庆成菜场北二楼,丰收园私房菜馆,121.404577649,31.6339242478,25
1,c3580,10,g101,1,丰康路90号,参岛酒楼,None,None,None
1,c3580,10,g101,2,港沿镇港沿村建业1135号,聚银庄园度假村(餐饮中心),121.664567654,31.5858242533,30
1,c3580,10,g101,3,虹桥村306室,大雄农家乐,121.716853285,31.1816580415,30
1,c3580,10,g101,4,东平镇北沿公路1725弄599号,华新饭店,121.545165942,31.6839799531,50
1,c3580,10,g101,5,新崇南路158号,久鑫酒家八路小菜,121.403854,31.6260369357,80
1,c3580,10,g101,6,崇明东旺路59号,红房子酒店,121.884489488,31.5303236007,60
1,c3580,10,g101,7,绿华镇绿港村堡镇五队525号,西来农庄度假村(餐饮中心),121.228100752,31.7553016051,30
1,c3580,10,g101,8,绿华镇绿港村988号,宝岛蟹庄,121.228100752,31.7553016051,30
1,c3580,10,g101,9,前卫生态村1号,龙裔度假酒店(餐饮部),121.516798855,31.725310613,80
